Plant Code,Utility Name,Plant Name,State,Latitude,Longitude,BA Code,BA Name,Fuel Type,Prime Mover,Net Generation (MWh)
1728,DTE Electric Company,Delray,MI,42.2947,-83.1019,MISO,"Midcontinent Independent Transmission System Operator, Inc..",NG,GT,42796.0
1729,DTE Electric Company,Fermi,MI,41.9631,-83.2581,MISO,"Midcontinent Independent Transmission System Operator, Inc..",DFO,GT,102.0
1729,DTE Electric Company,Fermi,MI,41.9631,-83.2581,MISO,"Midcontinent Independent Transmission System Operator, Inc..",NUC,ST,18711980.0
1730,DTE Electric Company,Hancock,MI,42.5497,-83.4425,MISO,"Midcontinent Independent Transmission System Operator, Inc..",NG,GT,4871.998
1731,DTE Electric Company,Harbor Beach,MI,43.8519,-82.6436,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,,
1732,DTE Electric Company,Marysville,MI,42.9256,-82.4606,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,,
1733,DTE Electric Company,Monroe (MI),MI,41.8906,-83.3464,MISO,"Midcontinent Independent Transmission System Operator, Inc..",BIT,ST,3498604.234
1733,DTE Electric Company,Monroe (MI),MI,41.8906,-83.3464,MISO,"Midcontinent Independent Transmission System Operator, Inc..",DFO,IC,-504.0
1733,DTE Electric Company,Monroe (MI),MI,41.8906,-83.3464,MISO,"Midcontinent Independent Transmission System Operator, Inc..",DFO,ST,82537.4
1733,DTE Electric Company,Monroe (MI),MI,41.8906,-83.3464,MISO,"Midcontinent Independent Transmission System Operator, Inc..",PC,ST,2196610.959
1733,DTE Electric Company,Monroe (MI),MI,41.8906,-83.3464,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SUB,ST,17172833.41
1734,DTE Electric Company,Northeast (MI),MI,42.45,-83.0381,MISO,"Midcontinent Independent Transmission System Operator, Inc..",DFO,GT,829.134
1734,DTE Electric Company,Northeast (MI),MI,42.45,-83.0381,MISO,"Midcontinent Independent Transmission System Operator, Inc..",NG,GT,2762.866
1735,DTE Electric Company,Oliver,MI,43.8264,-83.2383,MISO,"Midcontinent Independent Transmission System Operator, Inc..",DFO,IC,-748.0
1737,DTE Electric Company,Placid 12,MI,42.7106,-83.4569,MISO,"Midcontinent Independent Transmission System Operator, Inc..",DFO,IC,-520.0
1739,DTE Electric Company,Putnam (MI),MI,42.7108,-83.4561,MISO,"Midcontinent Independent Transmission System Operator, Inc..",DFO,IC,-356.0
1740,DTE Electric Company,River Rouge,MI,42.2739,-83.1119,MISO,"Midcontinent Independent Transmission System Operator, Inc..",BIT,IC,0.0
1740,DTE Electric Company,River Rouge,MI,42.2739,-83.1119,MISO,"Midcontinent Independent Transmission System Operator, Inc..",DFO,IC,-28.0
1740,DTE Electric Company,River Rouge,MI,42.2739,-83.1119,MISO,"Midcontinent Independent Transmission System Operator, Inc..",NG,IC,0.0
1740,DTE Electric Company,River Rouge,MI,42.2739,-83.1119,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SUB,IC,0.0
1741,DTE Electric Company,Slocum,MI,42.1225,-83.185,MISO,"Midcontinent Independent Transmission System Operator, Inc..",DFO,IC,238.0
1743,DTE Electric Company,St Clair,MI,42.7642,-82.4719,MISO,"Midcontinent Independent Transmission System Operator, Inc..",BIT,ST,0.0
1743,DTE Electric Company,St Clair,MI,42.7642,-82.4719,MISO,"Midcontinent Independent Transmission System Operator, Inc..",DFO,GT,0.0
1743,DTE Electric Company,St Clair,MI,42.7642,-82.4719,MISO,"Midcontinent Independent Transmission System Operator, Inc..",DFO,IC,-240.0
1743,DTE Electric Company,St Clair,MI,42.7642,-82.4719,MISO,"Midcontinent Independent Transmission System Operator, Inc..",DFO,ST,0.0
1743,DTE Electric Company,St Clair,MI,42.7642,-82.4719,MISO,"Midcontinent Independent Transmission System Operator, Inc..",NG,GT,908.0
1743,DTE Electric Company,St Clair,MI,42.7642,-82.4719,MISO,"Midcontinent Independent Transmission System Operator, Inc..",NG,ST,0.0
1743,DTE Electric Company,St Clair,MI,42.7642,-82.4719,MISO,"Midcontinent Independent Transmission System Operator, Inc..",RC,GT,0.0
1743,DTE Electric Company,St Clair,MI,42.7642,-82.4719,MISO,"Midcontinent Independent Transmission System Operator, Inc..",RC,ST,0.0
1743,DTE Electric Company,St Clair,MI,42.7642,-82.4719,MISO,"Midcontinent Independent Transmission System Operator, Inc..",RFO,GT,0.0
1743,DTE Electric Company,St Clair,MI,42.7642,-82.4719,MISO,"Midcontinent Independent Transmission System Operator, Inc..",RFO,ST,0.0
1743,DTE Electric Company,St Clair,MI,42.7642,-82.4719,MISO,"Midcontinent Independent Transmission System Operator, Inc..",SUB,ST,0.0
1743,DTE Electric Company,St Clair,MI,42.7642,-82.4719,MISO,"Midcontinent Independent Transmission System Operator, Inc..",WO,ST,0.0
1744,DTE Electric Company,Superior,MI,42.2639,-83.6422,MISO,"Midcontinent Independent Transmission System Operator, Inc..",DFO,GT,-662.0
1745,DTE Electric Company,Trenton Channel,MI,42.1217,-83.1808,MISO,"Midcontinent Independent Transmission System Operator, Inc..",BIT,ST,0.0
1745,DTE Electric Company,Trenton Channel,MI,42.1217,-83.1808,MISO,"Midcontinent Independent Transmission System Operator, Inc..",DFO,ST,0.0
1745,DTE Electric Company,Trenton Channel,MI,42.1217,-83.1808,MISO,"Midcontinent Independent Transmission System Operator, Inc..",OTH,ST,0.0
